time,event
5.21334813877207,0
9.203110324262706,1
3.333962674788669,0
7.617235526678511,1
24.325776625981405,1
16.354844296252036,1
22.525551281806937,0
21.98108940046,1
3.280580520059728,0
8.715082141450312,0
6.057486558177898,0
13.710904495930336,1
17.18886004731134,0
16.261946557504018,1
4.935680879972921,1
15.287041670983596,1
9.745115051452851,1
0.562061044603774,1
5.666353612125567,1
10.163447898328076,0
25.231797080612456,1
7.5098370596969835,1
7.792949051623724,1
10.134131801718292,1
5.957177134482277,1
0.15800285732199673,0
4.226654577824208,0
3.5389995910723333,1
8.00375291630261,1
39.20006662223266,0
2.1968607813162624,1
15.778041144708341,1
17.24130360047912,0
21.895760745520974,1
11.467314020895271,0
13.03039677297212,1
5.475629507087868,1
5.488866671952276,0
6.491073927554031,1
8.680916151276545,0
2.7234204713173154,1
1.444620584197715,1
24.160364160605653,0
7.0022782885406425,0
9.698011202056511,0
2.9341099859672326,1
1.900660483163957,1
2.065531903940453,1
39.622327187015614,0
2.821630661074061,0
12.396183884604149,0
7.034267116013821,0
6.515689347597879,0
2.7963562394437256,0
4.631134807407374,1
2.708611988098666,1
1.4805163540205273,1
5.050857335295104,1
7.64662387617626,0
5.526080725310605,0
3.375232742115766,0
11.226439785350868,1
4.808171617012304,1
3.215924527191012,0
3.418304835253581,1
13.414873685465992,1
4.112052215803712,0
11.254843487286488,1
13.151507819749494,1
13.117755105263132,1
13.198144408553368,0
6.028784367038853,1
9.223114198443724,1
4.66461540755475,1
5.988220559119317,1
3.6384327632432534,1
9.819435011588078,0
9.749505507699883,0
13.727746701473329,1
27.409778734330402,0
8.118843427899314,1
5.12087494782379,1
9.0550976671921,1
21.73709042542371,1
10.246784332076883,1
1.0903294788659794,1
6.816828329117638,1
2.8971445389866437,0
8.38821657310793,1
10.937017087559797,1
4.7286927153515,1
2.6698564681993537,1
5.975852759093032,0
21.410385976809295,1
3.448397334774293,0
14.975999880245443,0
8.50849961911152,1
7.196405765118769,1
16.59307219384302,1
8.55927594759475,0
55.468916299733316,0
6.376666034812155,1
4.360640726494181,0
11.111425735550561,1
11.309451022264671,1
1.06254823092227,0
4.459899081092221,0
10.07166615308079,1
4.223343648494922,1
4.651112641628441,0
13.63163571011285,1
21.707445690403585,1
7.2141759387843365,1
9.280231325681761,1
1.3145315235348918,0
7.200921575027275,1
1.258309784738273,0
9.02542184719974,1
14.350342259430356,1
17.901609862805145,1
14.189422285892888,1
3.112629770629549,1
9.941778538639923,1
6.36845654967825,1
1.6127362838344008,1
6.726728281951354,1
4.474713842320797,1
3.3944391468206043,0
6.831406521004607,0
21.68711033153199,1
5.776885789334991,1
5.724195301193689,0
13.416737201741087,0
7.477813336122249,0
6.4077226550821775,1
19.145875072523783,1
2.224713250847316,1
20.363654965893932,1
9.394602448811462,0
32.59050744934249,0
5.388637957465966,1
4.125020883845048,1
2.2913818570500215,0
1.041961537807818,1
0.6277734863317872,1
6.794064781840366,1
1.7066091492888402,1
4.384009682216338,1
3.9679821675876696,1
4.400835084664735,1
2.702303746084059,1
0.5273246077898024,1
2.469439912472264,1
9.755787448821646,1
23.747582368676,1
27.820361042490994,1
6.516395690389926,1
3.1628564020301835,1
10.12108477448891,1
7.686860006595896,1
0.6330785048306775,0
6.213126454356935,0
13.271705861701768,1
16.6226271091999,0
4.242215248276702,1
10.566733369493726,1
4.304846642023214,1
10.631419041846616,1
8.095388835456017,1
6.727529000693496,1
8.682105897336307,1
5.264390687511598,0
1.017130227353725,0
10.698468940041737,0
5.847393039356375,1
14.59979405084333,1
18.858786083102924,1
17.216977344940233,0
4.12343615097255,1
5.6838031504216975,1
12.69674752400123,0
8.200049692868326,0
22.93283935311138,1
0.9570805188738174,0
9.174690339003602,0
28.572482682835215,1
20.217830186078025,0
3.7556492977700557,0
20.869970542874725,1
4.134166944007016,1
11.106188673911996,1
1.5348042200282292,1
0.8208067325063539,0
16.578995846580312,1
5.325543535513577,0
8.894014097356735,0
6.035408456069453,1
30.38844208767447,0
21.006110622104764,0
3.288316659737313,1
7.086490243367061,1
5.089408329780073,1
14.94774751235907,1
11.436003201452397,0
7.868242023867545,1
20.136466170924386,1
10.034075356785735,1
7.650904883421478,0
19.94567867915454,1
12.451152373490288,1
11.308470318073063,1
22.79213781910158,1
5.1568481843975835,0
8.176295761214664,0
1.754755748247307,1
4.932644052928168,1
3.0118707825462177,1
15.794344668220441,0
2.7057580900681244,1
8.06204865051532,0
6.1523827044873025,1
22.74443525448003,0
22.768636937438824,1
8.557374147380424,1
4.691482833128192,1
9.301337586446309,1
17.27591786905014,1
4.738995046674418,0
11.09386951763899,0
4.648921127618272,1
7.175186744334403,1
6.41403898641779,1
4.336512803449199,1
7.920852585684148,1
5.168875587875838,1
2.686211587257108,0
8.21351617380407,1
12.447082137632622,1
31.03897484752803,0
18.806743358712872,1
1.6756431567742405,0
1.3556812111576915,1
2.9835048236854993,0
7.041160686034394,1
2.302942661269147,1
5.6832143357113605,1
12.19948558716537,1
10.919466608485568,1
31.366406575976754,0
11.540127919036578,1
10.48031530367864,0
6.945323374881399,0
10.834558999166589,1
3.3707906630035085,0
8.50647354454269,1
2.1177097016557394,0
0.9804880042415681,1
19.547359201729428,0
6.192266112714546,0
4.576821119737304,0
8.3000019073434,1
18.677030656492636,1
2.063783609564125,1
0.5603944011044846,0
0.8461563666652699,1
9.264090835747973,0
10.85252882778067,0
4.748444741067205,1
3.8125146239579055,1
50.214769767315836,0
14.433382306385026,0
6.256601059512972,0
17.953740105436303,0
20.67681083789495,1
0.19422809280795233,1
7.305122144546382,0
9.440580427740349,1
9.242319500528032,1
22.123527371543542,1
0.6615538634155536,1
21.08616934637719,0
14.133666953405937,1
7.98071895911935,1
17.078177627699485,0
4.357394363832633,0
40.78483155568548,0
21.526614468810404,0
8.1360337350916,1
11.192005581472275,1
14.152280433630116,0
4.057526711767035,1
6.533836028606833,1
6.362606519262006,0
0.14774427299779924,0
9.761908851127687,1
2.7377501053188764,1
24.951959112513343,1
16.158747271581763,1
7.873246770642229,1
18.691863459375593,1
8.47013678104938,1
18.75235244288116,1
14.63985568009706,1
22.83656667510551,1
18.533047423476123,1
37.41158359914487,0
3.329238460050765,1
6.239647731761988,1
20.983170250400804,1
5.02977551781397,1
3.127592708950042,1
1.7901889671642328,0
7.044874876255144,1
13.600039063396856,0
5.525255719026231,0
16.44812725920312,0
12.687449920060006,0
28.618912375667065,0
7.639045090414448,0
4.322843363132627,1
1.1778107253247458,1
1.5633922714698476,1
5.116767585142702,0
17.841210727772417,1
1.0898175406320263,0
7.32093725111149,0
10.762437399780465,1
8.275128291526816,1
5.089112168036417,1
5.972815737779441,0
5.86980760181504,1
1.682641258776745,0
15.31721096052362,0
24.728561660636466,1
1.5776306853230315,0
5.406001800623996,1
10.916156050154079,1
14.84269859359297,0
0.9681887474210743,0
7.499166051327901,1
4.814627813183798,1
4.201647021782299,1
8.052539591231797,1
6.182141208765236,0
7.190741093984747,1
5.534193244709643,1
23.15372440484087,1
2.737426044215605,1
2.180434301883608,1
6.07770519675653,0
0.9726580216178038,0
10.502996567052188,1
6.352109932714299,1
37.402279386009646,1
5.7296213975598675,1
11.776630709134912,1
10.099479362115682,1
14.114888169221867,1
9.603417534134715,0
24.580569912213953,0
16.79762107155085,0
11.280831878867904,1
8.945788631618646,0
13.141330022860217,0
1.6113731729507332,1
0.5993728561134924,0
6.843483356124656,1
8.167539042635411,1
13.005526960640646,1
21.660493794403983,1
2.4972404276931774,1
2.339713823899204,1
9.258436036636846,1
0.7998845237712638,0
15.258790282714612,1
19.610721795866052,1
25.61639193284519,1
6.387453560824209,1
8.777709758856249,0
3.626939875882353,0
7.7880441929233015,0
10.45702448249462,1
13.406510738391564,0
2.1876073412239796,1
7.798743149894117,1
9.113938537196407,1
4.244082920991529,1
3.2485679102339633,1
15.678278895351436,1
1.5380297487090142,1
3.747847240899821,0
2.4747421313662437,1
26.325036664530504,0
10.555897529611745,0
6.722129505380848,1
15.585826527269951,1
2.4971661245443286,1
4.643542024965132,1
6.4429855842006445,1
6.3875987638368406,1
10.73893819404892,1
5.632240302028009,1
11.609842362333783,1
10.128886799983132,1
7.098282899605896,0
15.486555580270284,0
9.68609652534861,1
1.7405578113585596,1
15.7517498417251,0
17.511766379193176,0
11.886191020009381,1
8.399921569489766,1
2.3931165152495595,1
6.460305905635401,1
6.465017989468473,1
30.562637841270774,0
3.401671418134909,0
12.133724489390708,1
2.382497145326188,1
9.542641615823591,1
11.384814753313915,1
8.440790950579023,0
13.694912635904839,0
2.2822801695934727,1
5.69836784449043,0
0.9574213180848363,1
6.294375482587245,0
6.449267392593688,1
8.201341168240726,1
5.909543155672477,1
3.5489426644843314,1
0.7197136968108646,1
8.108309204516948,1
0.7920032163196487,0
1.7204620977558074,0
10.938684310008902,0
13.409479905413171,0
1.9959485632088496,1
3.9711825527756757,1
2.230975775724551,1
4.5601199695437,1
1.673151437154484,1
1.6636359897140296,1
8.926266359044055,0
3.1510379152701984,1
8.762620544530385,1
13.015116256068328,1
0.7601457158675097,0
3.0263960842981064,1
3.6733922744839944,1
6.8534611201909925,1
9.478465432358052,0
5.696305144882125,1
6.718270764122921,0
6.578994507397429,0
6.03508994844804,0
0.9521396257829386,1
17.22358634519633,1
14.203290083675641,0
16.434170703968583,1
11.126940763473938,1
26.729301656168047,1
12.658044938692983,1
5.901959732051255,1
7.84822426907576,1
6.064126936129033,1
5.9069747601404785,1
4.504560025098924,1
7.771612331719312,1
10.943971238186334,1
4.7252594649913355,1
1.242115373252905,0
5.666848402834437,0
3.1187527140366305,1
1.319618651550878,1
3.656711388664247,0
0.2464020473087229,1
10.389698683901731,0
2.3114171635384997,0
1.7543706434073192,0
16.58671770683344,1
11.737329411576285,1
22.579621989413514,1
7.947697210764205,1
5.034808431897908,1
8.599045889198582,1
6.194463179481131,0
8.148496092676545,1
4.58922927325777,1
16.392677909865615,1
0.9556025781346128,0
0.9758931305384124,0
4.326700064782016,1
5.966907088376302,0
15.647889716220046,1
9.00983730019142,0
7.018965775695642,1
5.515596587317465,1
16.53354774636828,1
4.158658603760019,0
2.72295413535263,0
7.141677955360821,0
22.547711697485923,1
13.506196747729206,1
10.823619185841515,1
4.2890263053314985,1
3.903999486841773,1
4.879857505838599,0
18.717582463458452,1
4.949860368303883,1
7.141257156264341,1
7.741448889320827,1
13.137761182070317,1
7.784766907680894,0
1.3408983107815224,0
6.767301625321622,1
21.356036148090677,0
14.265974366435024,1
10.010563804593875,0
3.0694683964443126,1
5.0857845840731155,1
1.831015103778642,1
19.381850432062922,0
2.349177264981534,1
14.011241372114899,0
4.311500611428118,1
9.372813431433478,1
1.099174740987669,0
24.02929788168542,1
11.851232036506044,0
0.2226399243597829,0
4.252468565104141,1
19.517773806531288,0
7.584095037875757,1
1.185431042334548,1
10.13840508687702,1
0.050646738407735085,0
6.078097522964153,1
14.00502644272959,1
11.508181378189876,1
21.198308622139024,1
5.7302090645751855,1
17.31444267095118,1
3.532314150545105,0
1.658274973062398,0
9.812292277131311,1
43.42228478031593,0
3.9662143499764846,0
12.154734282359982,0
3.849165587777649,1
3.444496610260777,1
6.432306943648854,1
12.319646930631748,1
1.312673964578758,0
17.05248478754565,0
0.06681216343741564,1
6.746064308863041,1
8.983515518329208,0
15.762899572372069,0
3.9693809025679645,0
12.089060340538778,0
15.631312906649624,1
13.816325101514153,1
3.108816228252558,1
9.532312069289258,1
2.4721327518752716,1
11.920802247574088,1
2.204872805581897,0
1.299710816589569,0
7.524802146641013,1
18.240402114026914,1
1.3681928529348388,1
3.5920464402781893,0
11.637680630302969,1
6.643306178142692,1
20.087501868729177,0
2.3429018481042734,1
14.244713451826417,1
7.4329312501102685,1
13.110238867367244,0
12.042902937927082,1
6.525790509774112,1
6.024642037118172,1
8.06977499851119,1
16.909051826058644,1
12.134285098569704,1
0.29884935898085185,1
11.196154365901812,1
4.919862210392274,0
11.538570689223636,1
3.3604830268281964,1
7.5859413873544135,1
16.9858056148529,0
5.826263230465271,1
6.444715562355339,0
18.752304179208043,1
4.79902006071778,1
5.563333578170938,1
9.43750106572036,1
22.17519804161701,1
2.9464343482884687,1
19.762057302271728,0
15.643347750156366,0
7.710552582155838,1
4.017272463617233,0
3.4790090352136978,1
8.333266408001052,1
5.382821378882172,1
5.251768744402066,1
7.051799484811943,1
6.854785427393021,1
5.803810157485719,1
18.246648895547004,1
12.007789077908718,1
10.02080999114694,0
4.893983051477301,1
9.057858768736187,1
13.164233463226239,1
0.701502058154645,0
5.629696320816317,1
12.948786224714205,1
28.548513155534287,0
2.8553396376040268,1
15.924283998965407,1
8.582028916524875,0
7.628865469665069,1
35.13681330037792,0
12.640261999788052,0
9.80346945127391,1
7.804796919862309,1
5.7621629296248535,0
4.663889722968178,0
6.410065841307509,1
4.0335803174257725,0
0.42319085156333336,0
5.122268619659456,0
3.83579717980929,1
1.5533150466842178,1
16.33468293345163,1
1.1227533201186275,0
24.252760529119715,0
5.49358215683712,1
6.42458981507291,0
5.594595704941629,0
17.430491365532664,1
1.5079779829507833,1
24.93147411546017,1
2.1748504092701237,1
15.827495543113237,1
8.873503286765466,1
5.948052547165773,1
5.600046191323789,1
12.61096719832507,1
5.225267127080198,1
10.467609085547432,1
8.095658488403062,1
7.607408573024096,1
17.49618215990924,1
8.891948849400071,0
14.542227284569416,1
11.869027183242796,1
3.827700343838063,0
1.6684183955638556,0
3.909622744329676,1
17.598413966260395,1
1.243930386052515,1
5.474641687037729,1
3.5832659129657403,0
7.468873300671732,1
10.77914468429789,0
5.005046659250142,1
2.9915060714271613,1
5.4367603120569665,1
14.139733832011467,1
2.8390137049961495,1
16.607515272238977,0
1.7200586579259718,1
1.5024769912659641,0
6.324044372220328,1
5.175049664814985,1
11.715547540613445,1
5.513910213101093,1
11.918179849951155,1
10.921071722399407,0
3.9204116777352436,1
1.4617404955601105,0
3.154406532081623,1
4.906430142806984,1
3.3994164239293974,1
10.921364542225334,0
20.225862763800812,0
4.118411964142484,0
15.455627914647918,1
16.92700693471142,1
3.953614954219631,1
23.187828401339328,0
7.1031346918179175,0
7.226217912431982,1
5.329758476276661,1
5.2512059249585485,1
7.572107367004632,1
11.964438610751966,1
1.4478876415150432,0
16.468507286298767,1
4.323760296125661,0
3.3534053006251385,1
19.863510356108115,1
7.927612807641939,1
41.84889914145859,1
3.641257002710206,1
8.368312160231183,1
17.01053320255007,0
5.085446901128048,1
9.28160554243878,1
7.800851293832844,0
0.2526204524310498,0
11.832713054620092,1
11.676380058654125,0
2.6695392097066533,0
7.717564662360131,1
16.24302098286099,1
14.773460726086414,1
3.8682738276307953,1
8.218302398024028,0
0.5312825255200855,1
6.447647823010151,0
4.082021000786294,1
7.93596797904974,1
12.124491138572214,1
28.419314430459938,0
7.899505231408202,0
19.805597892867556,1
4.069546629461531,1
10.852354276261595,1
